t,x,y,yaw,vx_body,vy_body,wz
4.409,-1.5419410522529875,1.0800042664298475,2.3956815961470674,0.5127821875870601,-0.14889876236490898,-0.42235705201324314
4.429,-1.5474525022450538,1.0891513691870183,2.387234502429013,0.5127821812946463,-0.14889876046771994,-0.42235705201324314
4.449,-1.5528864891432148,1.0983447014184766,2.378787408671151,0.5127821894717948,-0.14889876286428932,-0.42235705201324314
4.469,-1.558242627709796,1.1075836057151192,2.370340314913269,0.5165952379148798,-0.14182798352851553,-0.40044506728849816
4.489,-1.5636737901608444,1.1168191832556669,2.3623314584354413,0.5165951913605262,-0.14182797068857295,-0.40044506728849816
4.509,-1.5690308120984615,1.1260979615940492,2.354322601899212,0.5186385265592375,-0.13770573370391576,-0.38786615687114323
4.529,-1.5744006027848179,1.135390110006569,2.3465653221867053,0.5186385884116057,-0.13770575003926444,-0.38786615687114323
4.549,-1.5796981501059255,1.1447236346533323,2.338808042440684,0.5186385475742604,-0.13770573922475737,-0.38786615687114323
4.569,-1.5849231363284482,1.154097971956193,2.331050762694645,0.5219865149303652,-0.131624740680094,-0.3691634972372068
4.589,-1.5902095254058848,1.1634772741783967,2.32366753408451,0.5219865453242454,-0.13162474826322354,-0.3691634972372068
4.609,-1.5954265207659268,1.172895351944171,2.316284305424558,0.5237596512622832,-0.12812816952050524,-0.3585642639588196
4.629,-1.600649279347393,1.1823303113366064,2.3091130602654837,0.5237596776859439,-0.12812817592303424,-0.3585642639588196
4.649,-1.6058042423133847,1.1918024826962363,2.301941815078184,0.5237596390423003,-0.12812816649869188,-0.3585642639588196
4.6690000000000005,-1.610891146768776,1.2013113768450092,2.29477056989087,0.5267425897499611,-0.12290149820112609,-0.3425781734556457
4.689,-1.6160275611902,1.2108319645320997,2.287919044758297,0.5267426146788693,-0.12290150398223232,-0.3425781734556457
4.709,-1.6210986265151939,1.2203875203709378,2.281067519583164,0.5283037129233821,-0.11994286052613962,-0.333651319866507
4.729,-1.6261693266336064,1.229962686180344,2.2743945305002318,0.5283037264815347,-0.11994286356823233,-0.333651319866507
4.749,-1.6311760185484843,1.239571475924284,2.2677215413935374,0.5283037219646276,-0.11994286255482839,-0.333651319866507
4.769,-1.63611848106578,1.2492134605506695,2.261048552286831,0.5309964211002762,-0.11545260715191963,-0.3199696181521585
4.789,-1.6411000318206488,1.258872557891748,2.254649195713948,0.5309964353023147,-0.11545261020046105,-0.3199696181521585
4.809,-1.6460196686638344,1.2685633363834254,2.2482498391046533,0.532388912255296,-0.11295493007830415,-0.3124554458109394
4.829,-1.650933569766998,1.2782757880004876,2.2420007651185148,0.5323889078651088,-0.1129549291457754,-0.3124554458109394
4.849,-1.6557866828364576,1.2880187564408954,2.235751691112382,0.5323889152675946,-0.11295493070055893,-0.3124554458109394
4.869,-1.6605788156624777,1.29779186265848,2.229502617106238,0.5348473736533221,-0.10909785708962971,-0.3007293383040197
4.889,-1.6654008835518135,1.3075863898030935,2.223488063965485,0.5348474098523032,-0.10909786443769878,-0.3007293383040197
4.909,-1.6701639550909757,1.3174097425832563,2.217473510793536,0.5361037265722266,-0.10699393200114396,-0.2944077489147734
4.929,-1.6749165797915655,1.3272562655894926,2.2115853887170287,0.5361037448778212,-0.10699393563054807,-0.2944077489147734
4.949,-1.6796111442888468,1.337130602323553,2.2056972666237056,0.5361037275488552,-0.10699393219067013,-0.2944077489147734
4.969,-1.6842474878849527,1.3470324090246197,2.1998091445303727,0.5383700189766834,-0.10368054672524454,-0.2843427365553765
4.989,-1.6889056996688108,1.356959007699085,2.194122321582332,0.5383699998194861,-0.10368054303125909,-0.2843427365553765
5.009,-1.693507386299727,1.3669119356802348,2.188435498607522,0.5395144828518323,-0.10191220945313872,-0.2790277581637848
5.029,-1.698094487739372,1.376889050959627,2.1828549746188495,0.5395144882776708,-0.10191221045708931,-0.2790277581637848
5.049,-1.7026258390745361,1.3868916099256194,2.1772744506160424,0.539514487267121,-0.10191221027280911,-0.2790277581637848
5.069,-1.7071013015035459,1.396919299919294,2.1716939266132274,0.5416200299383038,-0.09906545167621567,-0.27037568073058327
5.089,-1.7115915071890733,1.4069743541214323,2.1662864432124596,0.5416200189900836,-0.09906544965919661,-0.27037568073058327
5.109,-1.7160272741640776,1.4170535421860533,2.1608789597886853,0.5426707235529422,-0.09758271535558335,-0.2659105439369646
5.129,-1.7204448058762394,1.427157529674432,2.1555607786123754,0.5426707647790209,-0.09758272275002047,-0.2659105439369646
5.149,-1.7248085409322669,1.4372848677113004,2.1502425974241937,0.5426707498369884,-0.09758272006670457,-0.2659105439369646
5.169,-1.7291183552397131,1.4474352695085206,2.1449244162360053,0.5446392446559264,-0.09513663969784084,-0.25846259706330565
5.189,-1.7334365875572353,1.4576149367609568,2.1397551931708327,0.544639231478804,-0.09513663739752004,-0.25846259706330565
5.209,-1.7377021426639379,1.4678167892025515,2.134585970085858,0.5456096685831648,-0.09389675227988867,-0.25471537683676915
5.229,-1.7419462355889723,1.4780437095408476,2.1294916909957213,0.5456097228605014,-0.09389676161138769,-0.25471537683676915
5.249,-1.7461381773146545,1.4882921172968209,2.124397411895623,0.5456096970293695,-0.09389675717206797,-0.25471537683676915
5.269,-1.7502778561692998,1.4985617468006718,2.11930313279552,0.5474586385476502,-0.09179506079847363,-0.24829603880945605
5.289,-1.7544203150266509,1.5088619696309868,2.1143372397542786,0.5474586533587522,-0.09179506325941747,-0.24829603880945605
5.309,-1.7585115714981383,1.5191826372587325,2.1093713466959727,0.5483588642838693,-0.09076160641730313,-0.24515587910473174
5.329,-1.7625785056953265,1.5295283483621045,2.1044682564885706,0.5483588817031854,-0.09076160929322727,-0.24515587910473174
5.349,-1.7665946656909157,1.539893875611282,2.0995651662728205,0.5483588852215152,-0.09076160987363477,-0.24515587910473174
5.369,-1.7705599543555,1.5502789698750092,2.0946620760570664,0.5501013854983985,-0.08895641576772154,-0.23961765608213653
5.389,-1.7745229723801916,1.5606954981571866,2.0898697496965997,0.5501014165608031,-0.08895642076865529,-0.23961765608213653
5.409,-1.7784360245378337,1.5711308996226645,2.0850774233214135,0.5509387469452166,-0.08809841881042457,-0.2369914522298715
5.429,-1.7823222015921407,1.5815910729106724,2.0803376207363398,0.5509387351598125,-0.08809841691735118,-0.2369914522298715
5.449,-1.7861587541655324,1.592069548911058,2.075597818144287,0.5509387599800294,-0.08809842087909422,-0.2369914522298715
5.469,-1.78994559802935,1.6025660918705804,2.07085801555223,0.5525844051268343,-0.0865490348965583,-0.23221040632777457
5.489,-1.79372562354153,1.6130944909538152,2.066213833355935,0.5525843893304033,-0.08654903242309217,-0.23221040632777457
5.509,-1.7974567129340997,1.6236403313183227,2.061569651146933,0.5533641586056802,-0.08584019539806867,-0.23002000285562485
5.529,-1.8011586394553538,1.6342104588888084,2.056969276768118,0.5533641683651931,-0.08584019689875047,-0.23002000285562485
5.549,-1.8048118986889166,1.6447975055141233,2.0523689023834804,0.5533641774237603,-0.08584019830598197,-0.23002000285562485
5.569,-1.8084164160969907,1.655401246154927,2.0477685279988416,0.554919866487641,-0.08451205843048323,-0.22589193835496757
5.589,-1.812009997863143,1.6660369032407443,2.0432507144533725,0.5549198532706148,-0.0845120564172196,-0.22589193835496757
5.609,-1.8155554932434639,1.6766886867291524,2.0387329008969326,0.5556457885714579,-0.08393008585428494,-0.22407173944744885
5.629,-1.819069767013832,1.6873640875748195,2.034251491119866,0.5556458072785997,-0.08393008866637561,-0.22407173944744885
5.649,-1.8225361633278265,1.6980551307600416,2.0297700813379618,0.5556458383822088,-0.08393009336023485,-0.22407173944744885
5.6690000000000005,-1.8259546151243158,1.7087616008680873,2.0252886715560554,0.5571164008628392,-0.08279384162506126,-0.22050898081854753
5.689,-1.8293583812400556,1.719499732980595,2.020878516557699,0.5571163692184441,-0.08279383693336459,-0.22050898081854753
5.709,-1.832714758966475,1.7302527710040325,2.0164683615498746,0.5577910695355616,-0.08231983036764012,-0.21900389382975416
5.729,-1.8360380511584866,1.7410285961836207,2.0120883081174914,0.557791063620225,-0.08231982949725172,-0.21900389382975416
5.749,-1.8393141135366955,1.7518188739087333,2.0077082546811083,0.5577910724456614,-0.08231983080094238,-0.21900389382975416
5.769,-1.8425428835560966,1.7626233972328007,2.003328201244723,0.559179730092987,-0.081350502263908,-0.21593255569980918
5.789,-1.8457535393725593,1.7734590492825715,1.9990095742356215,0.5591797546930241,-0.08135050583963,-0.21593255569980918
5.809,-1.8489173719235141,1.7843084656546584,1.9946909472183596,0.559804708879969,-0.08096840548417927,-0.2146962965305036
5.829,-1.8520464266849632,1.7951796944673173,1.9903970452495199,0.5598047035714747,-0.08096840472131184,-0.2146962965305036
5.849,-1.8551287739617537,1.8060642584807283,1.9861031432773952,0.5598047353339166,-0.08096840930571192,-0.2146962965305036
5.869,-1.8581643554536105,1.8169619578143714,1.9818092413052695,0.5611134098865516,-0.08014474442990185,-0.2120540327762649
5.889,-1.8611786740917498,1.8278900037398091,1.9775681843197956,0.5611134548174809,-0.08014475083104952,-0.2120540327762649
5.909,-1.8641466187655256,1.8388307358708074,1.9733271273273016,0.5616895942946237,-0.07984094810616155,-0.21104768615584213
5.929,-1.867078241844167,1.849792178556781,1.969106197157365,0.5616895723805945,-0.0798409449954541,-0.21104768615584213
5.949,-1.8699635712913003,1.860765897556689,1.9648852669847547,0.5616895802648143,-0.07984094611307693,-0.21104768615584213
5.969,-1.8728025556058516,1.8717516976904323,1.9606643368121428,0.5629192454128575,-0.0791448053969459,-0.2087817626218117
5.989,-1.8756173707481572,1.8827668393452646,1.9564887248628893,0.5629192685097861,-0.07914480863371673,-0.2087817626218117
6.009,-1.8783861658257155,1.8937936389400287,1.9523131129076146,0.5634469248182702,-0.0789077324596037,-0.20797257255157964
6.029,-1.881117222327266,1.9048399327481695,1.9481536846654242,0.5634469227181177,-0.07890773216938689,-0.20797257255157964
6.049,-1.883802310211688,1.915897490306281,1.943994256421084,0.5634469218684232,-0.0789077320494754,-0.20797257255157964
6.069,-1.8864413815671497,1.9269661206771005,1.9398348281767424,0.564597647111291,-0.07832357870118427,-0.2060382909912717
6.089,-1.8890535895344815,1.9380628835919858,1.935714085352503,0.5645976394715533,-0.07832357764236826,-0.2060382909912717
6.109,-1.891620048760091,1.949170316379065,1.9315933425231242,0.5650765646189613,-0.07814336344419201,-0.20539866624638187
6.129,-1.8941474681671477,1.9602959199147858,1.9274853921188353,0.565076586669045,-0.07814336648695593,-0.20539866624638187
6.149,-1.8966291628517409,1.9714318123139303,1.9233774417128469,0.565076561239143,-0.07814336297631376,-0.20539866624638187
6.169,-1.8990650909020177,1.9825778051683196,1.9192694913068582,0.566147904982969,-0.07765787114458855,-0.20375803139889115
6.189,-1.9014716539904077,1.9937505340168102,1.915194353418776,0.5661478983838677,-0.07765787024336222,-0.20375803139889115
6.209,-1.9038326679068802,2.004932976850606,1.9111192155263355,0.5665774528160168,-0.07752610169606297,-0.2032647058137793
6.229,-1.9061534441268324,2.0161321673905404,1.9070539440917593,0.5665774395127076,-0.07752609987831283,-0.2032647058137793
6.249,-1.9084286734452514,2.027340699834014,1.902988672655872,0.5665774731601799,-0.07752610447335233,-0.2032647058137793
6.269,-1.9106583181818786,2.0385583894404267,1.8989234012199847,0.5675682644120049,-0.0771277595364351,-0.20188533037260192
6.289,-1.9128562698571074,2.04980124177996,1.8948857171423983,0.5675682752802507,-0.07712776100675443,-0.20188533037260192
6.309,-1.9150088078252903,2.0610528773604395,1.8908480330611466,0.5679476943512994,-0.07703727421653893,-0.20151868101938486
6.329,-1.9171200037111875,2.072319745953948,1.8868176819269487,0.5679476762729307,-0.07703727176875881,-0.20151868101938486
6.349,-1.9191857732099746,2.083595031679854,1.8827873307917773,0.5679476640491693,-0.07703727011438648,-0.20151868101938486
6.369,-1.9212060828956612,2.0948785514218473,1.8787569796566057,0.5688564523346303,-0.07671611424986209,-0.20037285642178848
6.389,-1.9231925299982593,2.1061854958570887,1.8747495448883558,0.5688564367387693,-0.07671611214879566,-0.20037285642178848
6.409,-1.9251336492209996,2.1175003099169754,1.8707421101170614,0.5691845978462495,-0.076660761061067,-0.20011631506426653
6.429,-1.927032406019477,2.128828754615615,1.8667398061449232,0.5691845543542912,-0.07666075521298935,-0.20011631506426653
6.449,-1.928885807620104,2.140164707558361,1.8627375021721038,0.5691845516157852,-0.07666075484814694,-0.20011631506426653
6.469,-1.9306938256017836,2.15150798737291,1.8587351981992835,0.570009482422362,-0.07640811665626478,-0.1991802686654398
6.489,-1.932465959273572,2.1628727968251797,1.8547516150523038,0.5700094464307696,-0.07640811183895392,-0.1991802686654398
6.509,-1.934192806124368,2.174244575196413,1.8507680319028388,0.5702849413237956,-0.07638261924250252,-0.19901985855151427
6.529,-1.935876352227979,2.1856282964218794,1.8467876569381478,0.5702849193362038,-0.07638261630278104,-0.19901985855151427
6.549,-1.9375145736569632,2.197018628369669,1.84280728197303,0.5702849359540619,-0.07638261852315337,-0.19901985855151427
6.569,-1.939107444002463,2.2084153910352176,1.8388269070079128,0.5710236998775627,-0.07619088756566683,-0.19827311701851097
6.589,-1.9406625492028777,2.2198316362730717,1.8348614667919776,0.571023725905468,-0.07619089103345875,-0.19827311701851097
6.609,-1.9421723724208049,2.23125395860619,1.8308960265740595,0.57124501431358,-0.0761907339552153,-0.1981970622262582
6.629,-1.9436380301312912,2.2426864546458956,1.8269321074436868,0.5712450196596861,-0.07619073466549833,-0.1981970622262582
6.649,-1.9450583585019914,2.254124670712841,1.8229681883131115,0.5712450608516649,-0.0761907401526042,-0.1981970622262582
6.6690000000000005,-1.9464333366002222,2.2655684272760834,1.8190042691825363,0.5718952953182462,-0.0760532377598392,-0.19762192278203822
6.689,-1.9477688024058717,2.277029475210454,1.8150518527780939,0.571895318481887,-0.0760532408307456,-0.19762192278203822
6.709,-1.9490589579291406,2.288495712293671,1.8110994363721227,0.5720608234519663,-0.0760745571639759,-0.1976203418658793
6.729,-1.9503041582194045,2.299970275318581,1.8071470515843022,0.572060808478313,-0.07607455517673334,-0.1976203418658793
6.749,-1.9515039971573096,2.311449670050493,1.8031946667964762,0.5720607738633465,-0.07607455058143667,-0.1976203418658793
6.769,-1.9526584557578583,2.322933716992565,1.7992422820086509,0.5726196822153341,-0.07598539114489004,-0.1972015991761571
6.789,-1.9537717843848037,2.3344327206543056,1.7952982720289328,0.5726196827842743,-0.07598539121889167,-0.1972015991761571
6.809,-1.9548397519518268,2.345936025887694,1.791354262048103,0.5727269242362338,-0.07602497998333874,-0.19726677284823485
6.829,-1.9558620398136077,2.3574457198141276,1.7874089486009412,0.5727269468571837,-0.07602498297923738,-0.19726677284823485
6.849,-1.956838909980959,2.3689593576709793,1.7834636351539526,0.5727269078147896,-0.07602497780486911,-0.19726677284823485
6.869,-1.9577703474211052,2.3804767596010117,1.7795183217069634,0.5731905619676323,-0.07597909185756978,-0.1969919742413896
6.889,-1.958659158161177,2.3920066282673726,1.7755785042021297,0.5731905515341919,-0.07597909047502288,-0.1969919742413896
6.909,-1.9595025359606153,2.403539909130883,1.7716386866965657,0.5732367352994802,-0.07603444839152583,-0.19711821521925488
6.929,-1.9602995672462593,2.415077549315443,1.7676963443852172,0.5732367466279231,-0.07603444989443053,-0.19711821521925488
6.949,-1.9610511080605102,2.4266182420559126,1.7637540020742049,0.5732367823512335,-0.07603445462340314,-0.19711821521925488
6.969,-1.9617571454703733,2.43816180831759,1.7598116597631916,0.5736013815052203,-0.07602737274165378,-0.19697664871049358
6.989,-1.9624191778668374,2.4497152042039927,1.755872148766908,0.5736014055951761,-0.07602737592858846,-0.19697664871049358
7.009,-1.9630356904234028,2.461271118763512,1.7519326377702487,0.5735838658634503,-0.07609645030690598,-0.19715950406250726
7.029,-1.9636052517429508,2.4728292766530497,1.7479894696864995,0.5735838993426104,-0.07609645473935592,-0.19715950406250726
7.049,-1.9641292325155288,2.484389590915557,1.7440463016032355,0.5735838741517943,-0.07609645140627291,-0.19715950406250726
7.069,-1.964607626059746,2.4959518811484074,1.7401031335199717,0.5738458147033578,-0.07612412421106741,-0.19714169528324732
7.089,-1.9650407606428049,2.5075212249045524,1.736160321610351,0.573845838665605,-0.0761241273827836,-0.19714169528324732
7.109,-1.9654282757753292,2.519092186754711,1.7322175097006831,0.5737621335775598,-0.07620524297363533,-0.19737771831809037
7.129,-1.9657682967063823,2.530663194924482,1.7282699773560697,0.573762097678806,-0.07620523821112457,-0.19737771831809037
7.149,-1.9660626371512944,2.542235454842103,1.7243224450120829,0.5737620998854068,-0.07620523850519619,-0.19737771831809037
7.169,-1.9663112940442364,2.5538087865214703,1.720374912668096,0.5739176732546445,-0.07626390743706707,-0.19747518774362738
7.189,-1.966513566681907,2.5653862609351856,1.7164254309462337,0.5739176722222261,-0.07626390729915108,-0.19747518774362738
7.209,-1.9666701124972303,2.576964443917831,1.7124759492246309,0.5737652779685154,-0.07635566690926908,-0.197761781655579
7.229,-1.9667786816819708,2.588540396727273,1.7085207356560574,0.5737652821172643,-0.07635566746371447,-0.197761781655579
7.249,-1.966841465770993,2.600116688439647,1.7045655220882459,0.5737652656960179,-0.07635566528119225,-0.197761781655579
7.269,-1.966858462439624,2.6116931377627997,1.7006103085204347,0.5738107573375303,-0.07644180854346633,-0.197966861132152
7.289,-1.966828080820284,2.6232706890273754,1.6966509933854679,0.5738107970324475,-0.07644181382272792,-0.197966861132152
7.309,-1.9667518604865515,2.6348480296563834,1.6926916782510453,0.5735872263658627,-0.07654307901638926,-0.19830218626213847
7.329,-1.9666272488436463,2.6464207860863946,1.6887256566506104,0.573587251589322,-0.0765430823781276,-0.19830218626213847
7.349,-1.9664567409506242,2.6579929575492174,1.684759635051066,0.5735872664313505,-0.07654308435278721,-0.19830218626213847
7.369,-1.9662403382358833,2.669564361899655,1.6807936134515233,0.5735189750292146,-0.0766533801700998,-0.19860790900744912
7.389,-1.965975702932068,2.6811337018149914,1.6768214774304313,0.5735189685957969,-0.07665337931064117,-0.19860790900744912
7.409,-1.9656651144087656,2.6927018992183065,1.6728493414101502,0.5732217863053117,-0.0767632581228648,-0.1989908453855922
7.429,-1.9653057859012306,2.704263082677927,1.6688695467040902,0.5732217826323737,-0.07676325763210858,-0.1989908453855922
7.449,-1.964900449203693,2.7158227444910024,1.6648897519990475,0.5732218091259359,-0.07676326117338261,-0.1989908453855922
7.469,-1.9644491106233561,2.7273807018685168,1.6609099572940051,0.5730360045399306,-0.07689455499956112,-0.1993908690011733
7.489,-1.9639488290579512,2.7389333067060058,1.6569221621602985,0.5730360088919164,-0.07689455558302825,-0.1993908690011733
7.509,-1.9634024822283946,2.7504838247158547,1.652934367027655,0.5726625851193411,-0.07701236475277887,-0.19982100567686956
7.529,-1.9628071165075474,2.7620248222764006,1.6489379692084323,0.5726625538829456,-0.07701236056086172,-0.19982100567686956
7.549,-1.962165633594772,2.773563348065305,1.6449415713903515,0.5726625991805402,-0.07701236664249123,-0.19982100567686956
7.569,-1.961478043575642,2.7850992185671744,1.6409451735722718,0.5723553603286118,-0.07716164129379274,-0.2003095860325903
7.589,-1.960740948712543,2.7966263287136184,1.6369390042003886,0.5723553146409003,-0.07716163514649076,-0.2003095860325903
7.609,-1.9599576806155923,2.80815039299486,1.632932834829805,0.5719031126927119,-0.07728694575147096,-0.20078724430958927
7.629,-1.9591251875194922,2.819662355208699,1.6289171123458015,0.5719030756278942,-0.07728694075313178,-0.20078724430958927
7.649,-1.9582464728730304,2.8311708812072056,1.6249013898630686,0.571903112937084,-0.07728694578764324,-0.20078724430958927
7.6690000000000005,-1.9573215508087694,2.8426757861590413,1.6208856673803345,0.5714704606661898,-0.07745133189984181,-0.2013592141477636
7.689,-1.9563467180264782,2.854168406684839,1.6168585055632494,0.5714704651537852,-0.07745133250871061,-0.2013592141477636
7.709,-1.9553256110210038,2.865657008295846,1.6128313437476847,0.5709365587956876,-0.0775840612343323,-0.20188585713719487
7.729,-1.9542551453774326,2.877130847523582,1.6087936491297994,0.5709365555454314,-0.07758406079235028,-0.20188585713719487
7.749,-1.9531383602593317,2.8886002709404717,1.6047559545133132,0.5709365789740326,-0.07758406397320038,-0.20188585713719487
7.769,-1.9519752751741672,2.900065091961515,1.6007182598968273,0.5703743569233337,-0.07776123859162284,-0.2025376932929579
7.789,-1.9507620293991341,2.9115139900891247,1.5966675286283556,0.5703743838963775,-0.07776124226298596,-0.2025376932929579
7.809,-1.949502417260394,2.922957880035912,1.5926167973616168,0.5697558015312032,-0.07790203660043632,-0.20311681595362957
7.829,-1.948193374285328,2.9343842667130806,1.5885544837048613,0.5697558264610845,-0.07790204000417296,-0.20311681595362957
7.849,-1.946837924839565,2.9458052416512817,1.5844921700496437,0.5697558390401913,-0.07790204172178054,-0.20311681595362957
7.869,-1.945436091326321,2.9572206162600647,1.5804298563944277,0.5690596226383573,-0.07808982996804636,-0.20384565974882402
7.889,-1.9439840070852712,2.9686163151224783,1.5763529659428444,0.5690596565796098,-0.07808983461546387,-0.20384565974882402
7.909,-1.9424854752065799,2.980005999543983,1.5722760754931964,0.5683532806314149,-0.07823936252053766,-0.20448102116577327
7.929,-1.9409375105822186,2.991375356667363,1.5681864778845473,0.5683532647985027,-0.07823936034552538,-0.20448102116577327
7.949,-1.9393430629990243,3.0027382880257147,1.5640968802775856,0.5683532892021577,-0.07823936369911583,-0.20448102116577327
7.969,-1.937702159069653,3.014094603981897,1.560007282670625,0.5675186710808461,-0.07843538529671686,-0.2052836762733763
7.989,-1.9360110861621793,3.025427380623195,1.5559016320491077,0.5675186404174545,-0.07843538106557807,-0.2052836762733763
8.009,-1.9342734988389558,3.036753118440573,1.5517959814297229,0.5667210078138593,-0.0785946020021652,-0.20598009208320123
8.029,-1.932486545638686,3.0480556162653465,1.5476764025701457,0.5667209700325457,-0.07859459677488125,-0.20598009208320123
8.049,-1.9306530469705054,3.059350656444768,1.5435568237124184,0.5667209791507539,-0.07859459803504991,-0.20598009208320123
8.069,-1.9287730325476915,3.0706380475472543,1.5394372448546918,0.5657429837026314,-0.07879735593098125,-0.20685605961068576
8.089,-1.9268430956890943,3.081897920813465,1.535300146742015,0.5657430359664908,-0.07879736319596613,-0.20685605961068576
8.109,-1.9248665915589407,3.0931497138105604,1.5311630486316663,0.5648501338379794,-0.07896874652990339,-0.2076226778304177
8.129,-1.9228408379270956,3.104375253966188,1.527010618240592,0.5648501320823821,-0.07896874628135965,-0.2076226778304177
8.149000000000001,-1.9207684874213513,3.115592285323631,1.5228581878515555,0.5648501251969805,-0.07896874532100225,-0.2076226778304177
8.169,-1.9186495771385867,3.1268006146691976,1.5187057574625196,0.5637234636184889,-0.07917712767029772,-0.20857282891347328
8.189,-1.9164811548399838,3.1379773291471746,1.5145343241555231,0.5637235050908376,-0.07917713348810614,-0.20857282891347328
8.209,-1.9142661292263103,3.149144901522581,1.5103628908510525,0.5627311593819345,-0.07936287638422801,-0.20941844559319311
8.229,-1.9120020281018184,3.160283102189733,1.5061745453052837,0.5627312148220609,-0.07936288419162793,-0.20941844559319311
8.249,-1.9096912967366666,3.171411723002986,1.5019861997617612,0.5627311914999308,-0.07936288090538626,-0.20941844559319311
8.269,-1.9073339744868651,3.182530567687041,1.497797854218239,0.5614507635484884,-0.07957492134387803,-0.21044164809018073
8.289,-1.904927742256641,3.193613591858878,1.4935890447364595,0.5614507752168477,-0.0795749229959429,-0.21044164809018073
8.309,-1.9024748852081252,3.204686390656562,1.4893802352573984,0.5603552756325363,-0.079776845149704,-0.21137423302946046
8.329,-1.8999732034734527,3.215726602200517,1.4851527741813457,0.5603553118419456,-0.07977685029417839,-0.21137423302946046
8.349,-1.8974248714965607,3.22675613957825,1.4809253131077724,0.5603553189288931,-0.07977685130389428,-0.21137423302946046
8.369,-1.894829936167188,3.2377748056900653,1.4766978520341993,0.5589163717559279,-0.07998985683364639,-0.21246760962623978
8.389,-1.8921869053205018,3.248753351262587,1.4724485235480398,0.5589163289313687,-0.07998985071650298,-0.21246760962623978
8.409,-1.8894972470490667,3.259720566198665,1.4681991950647846,0.5577139680760648,-0.08020923847115065,-0.213494083101891
8.429,-1.8867591094192522,3.270651882544102,1.4639293372240672,0.557713973152509,-0.08020923919683375,-0.213494083101891
8.449,-1.8839743206538795,3.2815714075942055,1.4596594793860778,0.5577139730642049,-0.08020923918510017,-0.213494083101891
8.469,-1.881142932841982,3.292478942550554,1.4553896215480893,0.5561117306992838,-0.08041972639153197,-0.21465295613605329
8.489,-1.8782645058320928,3.3033419719828028,1.451096586375924,0.5561116910969336,-0.08041972067379355,-0.21465295613605329
8.509,-1.8753394696410515,3.3141925436118806,1.4468035512068378,0.5547984622621803,-0.08065729628421117,-0.21577923397088528
8.529,-1.8723664126956545,3.3250038074047827,1.4424879906040091,0.5547984347397473,-0.08065729228908554,-0.21577923397088528
8.549,-1.8693467264298433,3.335802139725798,1.438172430004174,0.5547984506205518,-0.08065729459619961,-0.21577923397088528
8.569,-1.866280468167959,3.346587340230395,1.4338568694043405,0.5530280945349726,-0.08086105401740308,-0.21699726881228276
8.589,-1.8631684903904089,3.357323575334608,1.4295169482406527,0.5530281064752195,-0.08086105576094935,-0.21699726881228276
8.609,-1.8600099475476843,3.368046203724704,1.4251770270802013,0.5516000649963196,-0.08111700519514799,-0.21822820735676296
8.629,-1.8568039785490802,3.3787260217591846,1.4208124872832517,0.5516000155747952,-0.08111699794389392,-0.21822820735676296
8.649000000000001,-1.8535514284041152,3.389391745211568,1.4164479474895728,0.5516000309780695,-0.08111700020741434,-0.21822820735676296
8.669,-1.850252358972845,3.400043171574415,1.4120834076958961,0.5496567427023255,-0.08130911115403015,-0.21949739093859122
8.689,-1.846909180592756,3.4106411124728058,1.4076934843691524,0.5496567281316791,-0.08130910900566879,-0.21949739093859122
8.709,-1.8435195109163804,3.4212242749988673,1.403303561045781,0.5481098290133247,-0.0815829809310347,-0.22083658000787743
8.729,-1.840083170946537,3.4317610365325124,1.3988868540872461,0.5481098016273506,-0.08158297686356902,-0.22083658000787743
8.749,-1.8366003269358455,3.442282517765481,1.3944701471322687,0.548109806124896,-0.08158297753133971,-0.22083658000787743
8.769,-1.833071046628383,3.4527885137324237,1.3900534401772935,0.54598870611638,-0.08175771986236642,-0.22214694970926152
8.789,-1.8294995870736948,3.4632364600475727,1.3856105259713711,0.5459886941187838,-0.0817577180751314,-0.22214694970926152
8.809,-1.8258817447178557,3.473668435863801,1.3811676117689293,0.5443188110462481,-0.08204819048294519,-0.2235960654940593
8.829,-1.8222181799247097,3.4840503403714926,1.3766957154090307,0.5443187900325217,-0.08204818732247594,-0.2235960654940593
8.849,-1.8185082251251519,3.494415757814394,1.3722238190529823,0.5443187818162598,-0.08204818608621847,-0.2235960654940593
8.869,-1.8147519545142725,3.504764481051961,1.367751922696936,0.5420150284476352,-0.08219885999224248,-0.2249350985373314
8.889,-1.810955782614476,3.515050566886475,1.3632532458262472,0.5420150361256193,-0.08219886115399193,-0.2249350985373314
8.909,-1.807113375067658,3.525319470854588,1.358754568959116,0.5402180058541499,-0.08250348306479874,-0.22649314302237
8.929,-1.8032264177896926,3.5355345668390816,1.3542247313724343,0.5402179747224265,-0.08250347832038374,-0.22649314302237
8.949,-1.7992932278551863,3.5457319504621587,1.349694893789892,0.5402180197385764,-0.08250348518300073,-0.22649314302237
8.969,-1.7953138858685238,3.555911413273235,1.3451650562073525,0.537727005453231,-0.08262230517295614,-0.22784525642807096
8.989,-1.7912973032917645,3.566023656944576,1.3406081765043654,0.5377269868456538,-0.08262230231961486,-0.22784525642807096
9.009,-1.7872346821479614,3.5761174923344785,1.336051296804971,0.5357989735542228,-0.08293733561273417,-0.22950788449651843
